file,slide_type,slide_title,panel,tier,surface,qnum,label,stem
LAUNCH__SCI_L_W6L1_Active_Transport_Introduce.html,print,print pack,box,,print,,,"Pearson Edexcel GCSE (9–1) Biology 1BI0 (Foundation, grades 1–5); GCSE Combined Science 1SC0 F where appropriate; AQA UAS science units Records what was observed, and at which level of independence."
LAUNCH__SCI_L_W6L1_Active_Transport_Introduce.html,print,print pack,box,,print,,,Observed in this lesson
LAUNCH__SCI_L_W6L1_Active_Transport_Introduce.html,print,print pack,box,,print,,,☐ Stated that active transport works against the concentration gradient.
LAUNCH__SCI_L_W6L1_Active_Transport_Introduce.html,print,print pack,box,,print,,,☐ Linked the energy requirement to respiration.
LAUNCH__SCI_L_W6L1_Active_Transport_Introduce.html,print,print pack,box,,print,,,"☐ Compared diffusion, osmosis and active transport correctly."
LAUNCH__SCI_L_W6L1_Active_Transport_Introduce.html,print,print pack,box,,print,,,Assessor comment
LAUNCH__SCI_L_W6L1_Active_Transport_Introduce.html,print,print pack,box,,print,,,Ring the tier the pupil actually worked at
LAUNCH__SCI_L_W6L1_Active_Transport_Introduce.html,print,print pack,box,,print,,,Assessor name ______________ Role ____________ Signature ______________ Date ________
LAUNCH__SCI_L_W6L2_Root_Hairs_And_Gut_Explore.html,arrival,🚪 Arrival · previous learning,arrival,Supported,screen,,,Point to the word energy on the card.
LAUNCH__SCI_L_W6L2_Root_Hairs_And_Gut_Explore.html,arrival,🚪 Arrival · previous learning,arrival,Supported,screen,,,Say which way water moves in osmosis.
LAUNCH__SCI_L_W6L2_Root_Hairs_And_Gut_Explore.html,arrival,🚪 Arrival · previous learning,arrival,Supported,screen,,,Point to the air sac in the lung diagram.
LAUNCH__SCI_L_W6L2_Root_Hairs_And_Gut_Explore.html,arrival,🚪 Arrival · previous learning,arrival,Supported,screen,,,Look at the root hair cell. Point to its long thin shape.
LAUNCH__SCI_L_W6L2_Root_Hairs_And_Gut_Explore.html,arrival,🚪 Arrival · previous learning,arrival,Standard,screen,,,Last lesson you met active transport. What makes it different from diffusion?
LAUNCH__SCI_L_W6L2_Root_Hairs_And_Gut_Explore.html,arrival,🚪 Arrival · previous learning,arrival,Standard,screen,,,Week 5: define osmosis using the word membrane.
LAUNCH__SCI_L_W6L2_Root_Hairs_And_Gut_Explore.html,arrival,🚪 Arrival · previous learning,arrival,Standard,screen,,,Week 4: name one adaptation that speeds up diffusion.
LAUNCH__SCI_L_W6L2_Root_Hairs_And_Gut_Explore.html,arrival,🚪 Arrival · previous learning,arrival,Standard,screen,,,A root hair cell is long and thin. How does that shape help it take in minerals?
LAUNCH__SCI_L_W6L2_Root_Hairs_And_Gut_Explore.html,arrival,🚪 Arrival · previous learning,arrival,Stretch,screen,,,Last lesson: explain why active transport stops if respiration stops.
LAUNCH__SCI_L_W6L2_Root_Hairs_And_Gut_Explore.html,arrival,🚪 Arrival · previous learning,arrival,Stretch,screen,,,Week 5: explain why osmosis and active transport move things for different reasons.
LAUNCH__SCI_L_W6L2_Root_Hairs_And_Gut_Explore.html,arrival,🚪 Arrival · previous learning,arrival,Stretch,screen,,,Week 4: explain how a large surface area helps any exchange process.
LAUNCH__SCI_L_W6L2_Root_Hairs_And_Gut_Explore.html,arrival,🚪 Arrival · previous learning,arrival,Stretch,screen,,,"Predict what an experiment would show if you deprived root cells of oxygen, and say why."
LAUNCH__SCI_L_W6L2_Root_Hairs_And_Gut_Explore.html,arrival,🚪 Arrival · previous learning,,,screen,,,Point to the word energy on the card.
LAUNCH__SCI_L_W6L2_Root_Hairs_And_Gut_Explore.html,arrival,🚪 Arrival · previous learning,,,screen,,,Say which way water moves in osmosis.
LAUNCH__SCI_L_W6L2_Root_Hairs_And_Gut_Explore.html,arrival,🚪 Arrival · previous learning,,,screen,,,Point to the air sac in the lung diagram.
LAUNCH__SCI_L_W6L2_Root_Hairs_And_Gut_Explore.html,arrival,🚪 Arrival · previous learning,,,screen,,,Look at the root hair cell. Point to its long thin shape.
LAUNCH__SCI_L_W6L2_Root_Hairs_And_Gut_Explore.html,arrival,🚪 Arrival · previous learning,,,screen,,,Last lesson you met active transport. What makes it different from diffusion?
LAUNCH__SCI_L_W6L2_Root_Hairs_And_Gut_Explore.html,arrival,🚪 Arrival · previous learning,,,screen,,,Week 5: define osmosis using the word membrane.
LAUNCH__SCI_L_W6L2_Root_Hairs_And_Gut_Explore.html,arrival,🚪 Arrival · previous learning,,,screen,,,Week 4: name one adaptation that speeds up diffusion.
LAUNCH__SCI_L_W6L2_Root_Hairs_And_Gut_Explore.html,arrival,🚪 Arrival · previous learning,,,screen,,,A root hair cell is long and thin. How does that shape help it take in minerals?
LAUNCH__SCI_L_W6L2_Root_Hairs_And_Gut_Explore.html,arrival,🚪 Arrival · previous learning,,,screen,,,Last lesson: explain why active transport stops if respiration stops.
LAUNCH__SCI_L_W6L2_Root_Hairs_And_Gut_Explore.html,arrival,🚪 Arrival · previous learning,,,screen,,,Week 5: explain why osmosis and active transport move things for different reasons.
LAUNCH__SCI_L_W6L2_Root_Hairs_And_Gut_Explore.html,arrival,🚪 Arrival · previous learning,,,screen,,,Week 4: explain how a large surface area helps any exchange process.
LAUNCH__SCI_L_W6L2_Root_Hairs_And_Gut_Explore.html,arrival,🚪 Arrival · previous learning,,,screen,,,"Predict what an experiment would show if you deprived root cells of oxygen, and say why."
LAUNCH__SCI_L_W6L2_Root_Hairs_And_Gut_Explore.html,starter,🌱 Starter · observe / predict,,,screen,,,A graph shows mineral uptake falling when oxygen around roots falls. Oxygen is not the mineral. Why should it affect uptake?
LAUNCH__SCI_L_W6L2_Root_Hairs_And_Gut_Explore.html,independent,✏️ Independent · evidence & transfer,,,screen,,,Label the root hair cell. Then the gut cell. Read the graph. It shows oxygen. It shows uptake. Write one explanation. Use the graph as evidence.
LAUNCH__SCI_L_W6L2_Root_Hairs_And_Gut_Explore.html,independent,✏️ Independent · evidence & transfer,,,screen,,,"◆ Label the cell. Mark the mitochondria. Use the graph sentence frame. 🧰 Scaffold As oxygen ___, uptake ___. This is because ___. Fade: remove the first prompt that no longer changes success."
LAUNCH__SCI_L_W6L2_Root_Hairs_And_Gut_Explore.html,independent,✏️ Independent · evidence & transfer,,,screen,,,▲ Explain the root hair cell. Then the gut. Then the graph. 🧰 Scaffold Direction → energy → adaptation. Fade: remove the first prompt that no longer changes success.
LAUNCH__SCI_L_W6L2_Root_Hairs_And_Gut_Explore.html,independent,✏️ Independent · evidence & transfer,,,screen,,,★ Evaluate the graph. Is oxygen the only limiting factor? Say why. 🧰 Scaffold Three parts. Describe. Explain. Evaluate. Fade: remove the first prompt that no longer changes success.
LAUNCH__SCI_L_W6L2_Root_Hairs_And_Gut_Explore.html,exit,🎫 Exit · receive and use the response,exit,Supported,screen,,,Which organelle links to respiration?
LAUNCH__SCI_L_W6L2_Root_Hairs_And_Gut_Explore.html,exit,🎫 Exit · receive and use the response,exit,Standard,screen,,,Why use active transport for mineral ions?
LAUNCH__SCI_L_W6L2_Root_Hairs_And_Gut_Explore.html,exit,🎫 Exit · receive and use the response,exit,Stretch,screen,,,Explain graph pattern and one limitation.
LAUNCH__SCI_L_W6L2_Root_Hairs_And_Gut_Explore.html,exit,🎫 Exit · receive and use the response,,,screen,,,Which organelle links to respiration?
LAUNCH__SCI_L_W6L2_Root_Hairs_And_Gut_Explore.html,exit,🎫 Exit · receive and use the response,,,screen,,,Why use active transport for mineral ions?
LAUNCH__SCI_L_W6L2_Root_Hairs_And_Gut_Explore.html,exit,🎫 Exit · receive and use the response,,,screen,,,Explain graph pattern and one limitation.
LAUNCH__SCI_L_W6L2_Root_Hairs_And_Gut_Explore.html,print,print pack,route,Supported,print,,,◆ Label cell/mitochondria + graph sentence frame.
LAUNCH__SCI_L_W6L2_Root_Hairs_And_Gut_Explore.html,print,print pack,route,Standard,print,,,▲ Explain both applications and graph.
LAUNCH__SCI_L_W6L2_Root_Hairs_And_Gut_Explore.html,print,print pack,route,Stretch,print,,,★ Evaluate whether graph alone proves oxygen is the only limiting factor.
LAUNCH__SCI_L_W6L2_Root_Hairs_And_Gut_Explore.html,print,print pack,box,,print,,,Name: _______________________________ Date: ______________________
LAUNCH__SCI_L_W6L2_Root_Hairs_And_Gut_Explore.html,print,print pack,box,,print,,,"Not here last lesson? Everything you need is in the Retrieval box below — read it, then answer."
LAUNCH__SCI_L_W6L2_Root_Hairs_And_Gut_Explore.html,print,print pack,box,,print,,,Learning objective: I can apply active transport to root hair and gut cells and interpret evidence linking uptake to respiration.
LAUNCH__SCI_L_W6L2_Root_Hairs_And_Gut_Explore.html,print,print pack,box,,print,,,Retrieval: W6L1 against-gradient movement and energy.
LAUNCH__SCI_L_W6L2_Root_Hairs_And_Gut_Explore.html,print,print pack,box,,print,,,R1 · Last lesson: Last lesson you met active transport. What makes it different from diffusion?
LAUNCH__SCI_L_W6L2_Root_Hairs_And_Gut_Explore.html,print,print pack,box,,print,,,R2 · Week 5: Week 5: define osmosis using the word membrane.
LAUNCH__SCI_L_W6L2_Root_Hairs_And_Gut_Explore.html,print,print pack,box,,print,,,R3 · Week 4: Week 4: name one adaptation that speeds up diffusion.
LAUNCH__SCI_L_W6L2_Root_Hairs_And_Gut_Explore.html,print,print pack,box,,print,,,Lead-in · Into today: A root hair cell is long and thin. How does that shape help it take in minerals?
LAUNCH__SCI_L_W6L2_Root_Hairs_And_Gut_Explore.html,print,print pack,box,,print,,,◆ Label cell/mitochondria + graph sentence frame.
LAUNCH__SCI_L_W6L2_Root_Hairs_And_Gut_Explore.html,print,print pack,box,,print,,,▲ Explain both applications and graph.
LAUNCH__SCI_L_W6L2_Root_Hairs_And_Gut_Explore.html,print,print pack,box,,print,,,★ Evaluate whether graph alone proves oxygen is the only limiting factor.
LAUNCH__SCI_L_W6L2_Root_Hairs_And_Gut_Explore.html,print,print pack,box,,print,,,Annotated cell + graph interpretation + causal explanation.
LAUNCH__SCI_L_W6L2_Root_Hairs_And_Gut_Explore.html,print,print pack,box,,print,,,Supported: Which organelle links to respiration?
LAUNCH__SCI_L_W6L2_Root_Hairs_And_Gut_Explore.html,print,print pack,box,,print,,,Standard: Why use active transport for mineral ions?
LAUNCH__SCI_L_W6L2_Root_Hairs_And_Gut_Explore.html,print,print pack,box,,print,,,Stretch: Explain graph pattern and one limitation.
LAUNCH__SCI_L_W6L2_Root_Hairs_And_Gut_Explore.html,print,print pack,box,,print,,,Adult genuinely receives the response. No signature/initial is required.
LAUNCH__SCI_L_W6L2_Root_Hairs_And_Gut_Explore.html,print,print pack,box,,print,,,"Closing the loop: this one ends on paper — your own hand, or your words scribed by an adult. Saying it aloud starts the loop; writing it is what closes it. Pass is always allowed."
LAUNCH__SCI_L_W6L2_Root_Hairs_And_Gut_Explore.html,print,print pack,box,,print,,,"What I said, and what it changed:"
LAUNCH__SCI_L_W6L2_Root_Hairs_And_Gut_Explore.html,print,print pack,box,,print,,,"Pearson Edexcel GCSE (9–1) Biology 1BI0 (Foundation, grades 1–5); GCSE Combined Science 1SC0 F where appropriate; AQA UAS science units Records what was observed, and at which level of independence."
LAUNCH__SCI_L_W6L2_Root_Hairs_And_Gut_Explore.html,print,print pack,box,,print,,,Observed in this lesson
LAUNCH__SCI_L_W6L2_Root_Hairs_And_Gut_Explore.html,print,print pack,box,,print,,,☐ Explained root hair mineral uptake as active transport.
LAUNCH__SCI_L_W6L2_Root_Hairs_And_Gut_Explore.html,print,print pack,box,,print,,,☐ Explained gut glucose uptake against the gradient.
LAUNCH__SCI_L_W6L2_Root_Hairs_And_Gut_Explore.html,print,print pack,box,,print,,,☐ Used the oxygen graph to link uptake to respiration.
LAUNCH__SCI_L_W6L2_Root_Hairs_And_Gut_Explore.html,print,print pack,box,,print,,,Assessor comment
LAUNCH__SCI_L_W6L2_Root_Hairs_And_Gut_Explore.html,print,print pack,box,,print,,,Ring the tier the pupil actually worked at
LAUNCH__SCI_L_W6L2_Root_Hairs_And_Gut_Explore.html,print,print pack,box,,print,,,Assessor name ______________ Role ____________ Signature ______________ Date ________
LAUNCH__SCI_L_W6L3_Compare_Transport_Do.html,arrival,🚪 Arrival · previous learning,arrival,Supported,screen,,,Point to the root hair on the diagram.
LAUNCH__SCI_L_W6L3_Compare_Transport_Do.html,arrival,🚪 Arrival · previous learning,arrival,Supported,screen,,,Say what active transport needs that diffusion does not.
LAUNCH__SCI_L_W6L3_Compare_Transport_Do.html,arrival,🚪 Arrival · previous learning,arrival,Supported,screen,,,Point to the membrane.
LAUNCH__SCI_L_W6L3_Compare_Transport_Do.html,arrival,🚪 Arrival · previous learning,arrival,Supported,screen,,,"Three processes, one table. Point to the column for energy."
LAUNCH__SCI_L_W6L3_Compare_Transport_Do.html,arrival,🚪 Arrival · previous learning,arrival,Standard,screen,,,Last lesson you applied active transport to root hairs and gut. What did the evidence link it to?
LAUNCH__SCI_L_W6L3_Compare_Transport_Do.html,arrival,🚪 Arrival · previous learning,arrival,Standard,screen,,,Week 6: define active transport using the words gradient and energy.
LAUNCH__SCI_L_W6L3_Compare_Transport_Do.html,arrival,🚪 Arrival · previous learning,arrival,Standard,screen,,,Week 5: define osmosis.
LAUNCH__SCI_L_W6L3_Compare_Transport_Do.html,arrival,🚪 Arrival · previous learning,arrival,Standard,screen,,,Today you compare all three processes. What questions would separate them?
LAUNCH__SCI_L_W6L3_Compare_Transport_Do.html,arrival,🚪 Arrival · previous learning,arrival,Stretch,screen,,,Last lesson: uptake fell without oxygen. Explain how that supports active transport rather than diffusion.
LAUNCH__SCI_L_W6L3_Compare_Transport_Do.html,arrival,🚪 Arrival · previous learning,arrival,Stretch,screen,,,Week 6: explain why active transport is the only one of the three that can run uphill.
LAUNCH__SCI_L_W6L3_Compare_Transport_Do.html,arrival,🚪 Arrival · previous learning,arrival,Stretch,screen,,,"Week 5: explain what osmosis and diffusion share, and where they differ."
LAUNCH__SCI_L_W6L3_Compare_Transport_Do.html,arrival,🚪 Arrival · previous learning,arrival,Stretch,screen,,,"Given an unfamiliar example, name the two questions that decide which process it is."
LAUNCH__SCI_L_W6L3_Compare_Transport_Do.html,arrival,🚪 Arrival · previous learning,,,screen,,,Point to the root hair on the diagram.
LAUNCH__SCI_L_W6L3_Compare_Transport_Do.html,arrival,🚪 Arrival · previous learning,,,screen,,,Say what active transport needs that diffusion does not.
LAUNCH__SCI_L_W6L3_Compare_Transport_Do.html,arrival,🚪 Arrival · previous learning,,,screen,,,Point to the membrane.
LAUNCH__SCI_L_W6L3_Compare_Transport_Do.html,arrival,🚪 Arrival · previous learning,,,screen,,,"Three processes, one table. Point to the column for energy."
LAUNCH__SCI_L_W6L3_Compare_Transport_Do.html,arrival,🚪 Arrival · previous learning,,,screen,,,Last lesson you applied active transport to root hairs and gut. What did the evidence link it to?
LAUNCH__SCI_L_W6L3_Compare_Transport_Do.html,arrival,🚪 Arrival · previous learning,,,screen,,,Week 6: define active transport using the words gradient and energy.
LAUNCH__SCI_L_W6L3_Compare_Transport_Do.html,arrival,🚪 Arrival · previous learning,,,screen,,,Week 5: define osmosis.
LAUNCH__SCI_L_W6L3_Compare_Transport_Do.html,arrival,🚪 Arrival · previous learning,,,screen,,,Today you compare all three processes. What questions would separate them?
LAUNCH__SCI_L_W6L3_Compare_Transport_Do.html,arrival,🚪 Arrival · previous learning,,,screen,,,Last lesson: uptake fell without oxygen. Explain how that supports active transport rather than diffusion.
LAUNCH__SCI_L_W6L3_Compare_Transport_Do.html,arrival,🚪 Arrival · previous learning,,,screen,,,Week 6: explain why active transport is the only one of the three that can run uphill.
LAUNCH__SCI_L_W6L3_Compare_Transport_Do.html,arrival,🚪 Arrival · previous learning,,,screen,,,"Week 5: explain what osmosis and diffusion share, and where they differ."
LAUNCH__SCI_L_W6L3_Compare_Transport_Do.html,arrival,🚪 Arrival · previous learning,,,screen,,,"Given an unfamiliar example, name the two questions that decide which process it is."
LAUNCH__SCI_L_W6L3_Compare_Transport_Do.html,starter,🌱 Starter · observe / predict,,,screen,,,A compare answer describes diffusion perfectly. It never mentions active transport. Why is correct Biology still incomplete?
LAUNCH__SCI_L_W6L3_Compare_Transport_Do.html,independent,✏️ Independent · evidence & transfer,,,screen,,,Classify the mixed cell scenarios. Sort each one. Is it diffusion? Is it osmosis? Is it active transport? Then answer two compare questions. Read the feedback. Make one change you can see.
LAUNCH__SCI_L_W6L3_Compare_Transport_Do.html,independent,✏️ Independent · evidence & transfer,,,screen,,,◆ Keep the grid in view. Do four scenarios. Use one compare frame. 🧰 Scaffold Direction · water? · membrane? · energy? Fade: remove the first prompt that no longer changes success.
LAUNCH__SCI_L_W6L3_Compare_Transport_Do.html,independent,✏️ Independent · evidence & transfer,,,screen,,,▲ Do six scenarios. Then two compare questions. 🧰 Scaffold Give both sides. Do this in every compare. Fade: remove the first prompt that no longer changes success.
LAUNCH__SCI_L_W6L3_Compare_Transport_Do.html,independent,✏️ Independent · evidence & transfer,,,screen,,,★ Work with new contexts. Which process is it? Then justify it with evidence. 🧰 Scaffold Give the similarities. Then the differences. Be precise. Fade: remove the first prompt that no longer changes success.
LAUNCH__SCI_L_W6L3_Compare_Transport_Do.html,exit,🎫 Exit · receive and use the response,exit,Supported,screen,,,Which moves water only?
LAUNCH__SCI_L_W6L3_Compare_Transport_Do.html,exit,🎫 Exit · receive and use the response,exit,Standard,screen,,,Compare diffusion and active transport.
LAUNCH__SCI_L_W6L3_Compare_Transport_Do.html,exit,🎫 Exit · receive and use the response,exit,Stretch,screen,,,Compare osmosis and active transport using direction/substance/energy.
LAUNCH__SCI_L_W6L3_Compare_Transport_Do.html,exit,🎫 Exit · receive and use the response,,,screen,,,Which moves water only?
LAUNCH__SCI_L_W6L3_Compare_Transport_Do.html,exit,🎫 Exit · receive and use the response,,,screen,,,Compare diffusion and active transport.
LAUNCH__SCI_L_W6L3_Compare_Transport_Do.html,exit,🎫 Exit · receive and use the response,,,screen,,,Compare osmosis and active transport using direction/substance/energy.
LAUNCH__SCI_L_W6L3_Compare_Transport_Do.html,print,print pack,route,Supported,print,,,◆ Grid visible; four scenarios + one compare frame.
LAUNCH__SCI_L_W6L3_Compare_Transport_Do.html,print,print pack,route,Standard,print,,,▲ Six scenarios + two compare questions.
LAUNCH__SCI_L_W6L3_Compare_Transport_Do.html,print,print pack,route,Stretch,print,,,★ Unfamiliar contexts + justify which evidence supports a process.
LAUNCH__SCI_L_W6L3_Compare_Transport_Do.html,print,print pack,box,,print,,,Name: _______________________________ Date: ______________________
LAUNCH__SCI_L_W6L3_Compare_Transport_Do.html,print,print pack,box,,print,,,"Not here last lesson? Everything you need is in the Retrieval box below — read it, then answer."
LAUNCH__SCI_L_W6L3_Compare_Transport_Do.html,print,print pack,box,,print,,,Learning objective: I can compare the three transport processes and choose the correct process from evidence.
LAUNCH__SCI_L_W6L3_Compare_Transport_Do.html,print,print pack,box,,print,,,"Retrieval: W4–6 definitions, applications and data for all three. Osmosis: net movement of water only, from a dilute to a more concentrated solution, through a partially permeable membrane."
LAUNCH__SCI_L_W6L3_Compare_Transport_Do.html,print,print pack,box,,print,,,R1 · Last lesson: Last lesson you applied active transport to root hairs and gut. What did the evidence link it to?
LAUNCH__SCI_L_W6L3_Compare_Transport_Do.html,print,print pack,box,,print,,,R2 · Week 6 · lesson 1: Week 6: define active transport using the words gradient and energy.
LAUNCH__SCI_L_W6L3_Compare_Transport_Do.html,print,print pack,box,,print,,,R3 · Week 5: Week 5: define osmosis.
LAUNCH__SCI_L_W6L3_Compare_Transport_Do.html,print,print pack,box,,print,,,Lead-in · Into today: Today you compare all three processes. What questions would separate them?
LAUNCH__SCI_L_W6L3_Compare_Transport_Do.html,print,print pack,box,,print,,,◆ Grid visible; four scenarios + one compare frame.
LAUNCH__SCI_L_W6L3_Compare_Transport_Do.html,print,print pack,box,,print,,,▲ Six scenarios + two compare questions.
LAUNCH__SCI_L_W6L3_Compare_Transport_Do.html,print,print pack,box,,print,,,★ Unfamiliar contexts + justify which evidence supports a process.
LAUNCH__SCI_L_W6L3_Compare_Transport_Do.html,print,print pack,box,,print,,,Classified scenarios + compare answers + one revised response.
LAUNCH__SCI_L_W6L3_Compare_Transport_Do.html,print,print pack,box,,print,,,Supported: Which moves water only?
LAUNCH__SCI_L_W6L3_Compare_Transport_Do.html,print,print pack,box,,print,,,Standard: Compare diffusion and active transport.
LAUNCH__SCI_L_W6L3_Compare_Transport_Do.html,print,print pack,box,,print,,,Stretch: Compare osmosis and active transport using direction/substance/energy.
LAUNCH__SCI_L_W6L3_Compare_Transport_Do.html,print,print pack,box,,print,,,Adult genuinely receives the response. No signature/initial is required.
LAUNCH__SCI_L_W6L3_Compare_Transport_Do.html,print,print pack,box,,print,,,"Closing the loop: this one ends on paper — your own hand, or your words scribed by an adult. Saying it aloud starts the loop; writing it is what closes it. Pass is always allowed."
LAUNCH__SCI_L_W6L3_Compare_Transport_Do.html,print,print pack,box,,print,,,"What I said, and what it changed:"
LAUNCH__SCI_L_W6L3_Compare_Transport_Do.html,print,print pack,box,,print,,,"Pearson Edexcel GCSE (9–1) Biology 1BI0 (Foundation, grades 1–5); GCSE Combined Science 1SC0 F where appropriate; AQA UAS science units Records what was observed, and at which level of independence."
LAUNCH__SCI_L_W6L3_Compare_Transport_Do.html,print,print pack,box,,print,,,Observed in this lesson
LAUNCH__SCI_L_W6L3_Compare_Transport_Do.html,print,print pack,box,,print,,,☐ Stated that compare needs similarities and differences.
LAUNCH__SCI_L_W6L3_Compare_Transport_Do.html,print,print pack,box,,print,,,"☐ Compared two processes using direction, energy and what moves."
LAUNCH__SCI_L_W6L3_Compare_Transport_Do.html,print,print pack,box,,print,,,☐ Wrote a compare answer covering both sides.
LAUNCH__SCI_L_W6L3_Compare_Transport_Do.html,print,print pack,box,,print,,,Assessor comment
LAUNCH__SCI_L_W6L3_Compare_Transport_Do.html,print,print pack,box,,print,,,Ring the tier the pupil actually worked at
LAUNCH__SCI_L_W6L3_Compare_Transport_Do.html,print,print pack,box,,print,,,Assessor name ______________ Role ____________ Signature ______________ Date ________
LAUNCH__SCI_L_W7L1_Topic_1_Round_Up_Introduce.html,arrival,🚪 Arrival · previous learning,arrival,Supported,screen,,,Point to the column that says energy.
LAUNCH__SCI_L_W7L1_Topic_1_Round_Up_Introduce.html,arrival,🚪 Arrival · previous learning,arrival,Supported,screen,,,Say where a root hair is found.
LAUNCH__SCI_L_W7L1_Topic_1_Round_Up_Introduce.html,arrival,🚪 Arrival · previous learning,arrival,Supported,screen,,,Point to the microscope.
LAUNCH__SCI_L_W7L1_Topic_1_Round_Up_Introduce.html,arrival,🚪 Arrival · previous learning,arrival,Supported,screen,,,Today we pull Topic 1 together. Point to the first idea on the map.
LAUNCH__SCI_L_W7L1_Topic_1_Round_Up_Introduce.html,arrival,🚪 Arrival · previous learning,arrival,Standard,screen,,,Last lesson you compared the three transport processes. Which one needs energy?
LAUNCH__SCI_L_W7L1_Topic_1_Round_Up_Introduce.html,arrival,🚪 Arrival · previous learning,arrival,Standard,screen,,,Week 6: how does a root hair cell take in minerals from dilute soil?
LAUNCH__SCI_L_W7L1_Topic_1_Round_Up_Introduce.html,arrival,🚪 Arrival · previous learning,arrival,Standard,screen,,,"Weeks 3–5: name the three ideas you have met — magnification, diffusion and one more."
LAUNCH__SCI_L_W7L1_Topic_1_Round_Up_Introduce.html,arrival,🚪 Arrival · previous learning,arrival,Standard,screen,,,Today we connect the whole topic. Which two ideas do you think link most closely?
LAUNCH__SCI_L_W7L1_Topic_1_Round_Up_Introduce.html,arrival,🚪 Arrival · previous learning,arrival,Stretch,screen,,,Last lesson: explain how you would decide the process from an unfamiliar example.
LAUNCH__SCI_L_W7L1_Topic_1_Round_Up_Introduce.html,arrival,🚪 Arrival · previous learning,arrival,Stretch,screen,,,Week 6: mineral uptake is linked to respiration. Explain the evidence for that.
LAUNCH__SCI_L_W7L1_Topic_1_Round_Up_Introduce.html,arrival,🚪 Arrival · previous learning,arrival,Stretch,screen,,,Weeks 3–5: microscopy came first. Explain how it made the transport explanations possible.
LAUNCH__SCI_L_W7L1_Topic_1_Round_Up_Introduce.html,arrival,🚪 Arrival · previous learning,arrival,Stretch,screen,,,Knowing facts separately is not the same as connecting them. Say what a connection adds.
LAUNCH__SCI_L_W7L1_Topic_1_Round_Up_Introduce.html,arrival,🚪 Arrival · previous learning,,,screen,,,Point to the column that says energy.
LAUNCH__SCI_L_W7L1_Topic_1_Round_Up_Introduce.html,arrival,🚪 Arrival · previous learning,,,screen,,,Say where a root hair is found.
LAUNCH__SCI_L_W7L1_Topic_1_Round_Up_Introduce.html,arrival,🚪 Arrival · previous learning,,,screen,,,Point to the microscope.
LAUNCH__SCI_L_W7L1_Topic_1_Round_Up_Introduce.html,arrival,🚪 Arrival · previous learning,,,screen,,,Today we pull Topic 1 together. Point to the first idea on the map.
LAUNCH__SCI_L_W7L1_Topic_1_Round_Up_Introduce.html,arrival,🚪 Arrival · previous learning,,,screen,,,Last lesson you compared the three transport processes. Which one needs energy?
LAUNCH__SCI_L_W7L1_Topic_1_Round_Up_Introduce.html,arrival,🚪 Arrival · previous learning,,,screen,,,Week 6: how does a root hair cell take in minerals from dilute soil?
LAUNCH__SCI_L_W7L1_Topic_1_Round_Up_Introduce.html,arrival,🚪 Arrival · previous learning,,,screen,,,"Weeks 3–5: name the three ideas you have met — magnification, diffusion and one more."
LAUNCH__SCI_L_W7L1_Topic_1_Round_Up_Introduce.html,arrival,🚪 Arrival · previous learning,,,screen,,,Today we connect the whole topic. Which two ideas do you think link most closely?
LAUNCH__SCI_L_W7L1_Topic_1_Round_Up_Introduce.html,arrival,🚪 Arrival · previous learning,,,screen,,,Last lesson: explain how you would decide the process from an unfamiliar example.
LAUNCH__SCI_L_W7L1_Topic_1_Round_Up_Introduce.html,arrival,🚪 Arrival · previous learning,,,screen,,,Week 6: mineral uptake is linked to respiration. Explain the evidence for that.
LAUNCH__SCI_L_W7L1_Topic_1_Round_Up_Introduce.html,arrival,🚪 Arrival · previous learning,,,screen,,,Weeks 3–5: microscopy came first. Explain how it made the transport explanations possible.
LAUNCH__SCI_L_W7L1_Topic_1_Round_Up_Introduce.html,arrival,🚪 Arrival · previous learning,,,screen,,,Knowing facts separately is not the same as connecting them. Say what a connection adds.
LAUNCH__SCI_L_W7L1_Topic_1_Round_Up_Introduce.html,starter,🌱 Starter · observe / predict,,,screen,,,"Magnification, diffusion, osmosis and active transport seem separate. What single object connects them?"
LAUNCH__SCI_L_W7L1_Topic_1_Round_Up_Introduce.html,independent,✏️ Independent · evidence & transfer,,,screen,,,Build a Topic 1 map from memory. Work on your own first. Then open the reveal. Check each link. Correct the weak ones. Mark each fix in a new colour.
LAUNCH__SCI_L_W7L1_Topic_1_Round_Up_Introduce.html,independent,✏️ Independent · evidence & transfer,,,screen,,,◆ Start with a part-complete map. Place the missing words. 🧰 Scaffold Take the cue cards away. One at a time. Fade: remove the first prompt that no longer changes success.
LAUNCH__SCI_L_W7L1_Topic_1_Round_Up_Introduce.html,independent,✏️ Independent · evidence & transfer,,,screen,,,▲ Use a blank map. Fill in all four branches. 🧰 Scaffold Write a short definition first. Then the application. Fade: remove the first prompt that no longer changes success.
LAUNCH__SCI_L_W7L1_Topic_1_Round_Up_Introduce.html,independent,✏️ Independent · evidence & transfer,,,screen,,,★ Add cross-links to your map. Give one application for each transport process. 🧰 Scaffold A cross-link explains a relationship. It is not just one more fact. Fade: remove the first prompt that no longer changes success.
LAUNCH__SCI_L_W7L1_Topic_1_Round_Up_Introduce.html,exit,🎫 Exit · receive and use the response,exit,Supported,screen,,,Which two processes are passive?
LAUNCH__SCI_L_W7L1_Topic_1_Round_Up_Introduce.html,exit,🎫 Exit · receive and use the response,exit,Standard,screen,,,Define osmosis.
