pathway,file,slide,tier,surface,qnum,stem,encoded_answer,verdict,disposition
LAUNCH,SCI_L_W5L3_Osmosis_Data_Do.html,arrival,Standard,screen,,Week 4: define diffusion and name one factor affecting its rate.,,CORRECT,
LAUNCH,SCI_L_W5L3_Osmosis_Data_Do.html,arrival,Standard,screen,,"Somewhere between your concentrations, the potato neither gains nor loses mass. How would you find it?",,CORRECT,
LAUNCH,SCI_L_W5L3_Osmosis_Data_Do.html,arrival,Stretch,screen,,Last lesson: explain why percentage change was the right measure for comparing pieces.,,CORRECT,
LAUNCH,SCI_L_W5L3_Osmosis_Data_Do.html,arrival,Stretch,screen,,"Week 5: explain what happens to a cell placed in pure water, and why.",,CORRECT,
LAUNCH,SCI_L_W5L3_Osmosis_Data_Do.html,arrival,Stretch,screen,,Week 4: explain how diffusion and osmosis are related but not identical.,,CORRECT,
LAUNCH,SCI_L_W5L3_Osmosis_Data_Do.html,arrival,Stretch,screen,,Explain what the crossing point tells you about the solution inside the potato cells.,,CORRECT,
LAUNCH,SCI_L_W5L3_Osmosis_Data_Do.html,arrival,,screen,,Point to the balance you used.,,CORRECT,
LAUNCH,SCI_L_W5L3_Osmosis_Data_Do.html,arrival,,screen,,Say which way water moves in osmosis.,,CORRECT,
LAUNCH,SCI_L_W5L3_Osmosis_Data_Do.html,arrival,,screen,,Point to the crowded side of the diagram.,,CORRECT,
LAUNCH,SCI_L_W5L3_Osmosis_Data_Do.html,arrival,,screen,,Look at the graph. Point to where the line crosses zero.,,CORRECT,
LAUNCH,SCI_L_W5L3_Osmosis_Data_Do.html,arrival,,screen,,"Last lesson you ran the osmosis practical. Which variable did you change, and which did you keep the same?",,CORRECT,
LAUNCH,SCI_L_W5L3_Osmosis_Data_Do.html,arrival,,screen,,Week 5: define osmosis using the words membrane and concentration.,,CORRECT,
LAUNCH,SCI_L_W5L3_Osmosis_Data_Do.html,arrival,,screen,,Week 4: define diffusion and name one factor affecting its rate.,,CORRECT,
LAUNCH,SCI_L_W5L3_Osmosis_Data_Do.html,arrival,,screen,,"Somewhere between your concentrations, the potato neither gains nor loses mass. How would you find it?",,CORRECT,
LAUNCH,SCI_L_W5L3_Osmosis_Data_Do.html,arrival,,screen,,Last lesson: explain why percentage change was the right measure for comparing pieces.,,CORRECT,
LAUNCH,SCI_L_W5L3_Osmosis_Data_Do.html,arrival,,screen,,"Week 5: explain what happens to a cell placed in pure water, and why.",,CORRECT,
LAUNCH,SCI_L_W5L3_Osmosis_Data_Do.html,arrival,,screen,,Week 4: explain how diffusion and osmosis are related but not identical.,,CORRECT,
LAUNCH,SCI_L_W5L3_Osmosis_Data_Do.html,arrival,,screen,,Explain what the crossing point tells you about the solution inside the potato cells.,,CORRECT,
LAUNCH,SCI_L_W5L3_Osmosis_Data_Do.html,starter,,screen,,Your graph crosses 0% between two concentrations. Why is that crossing biologically interesting?,,CORRECT,
LAUNCH,SCI_L_W5L3_Osmosis_Data_Do.html,independent,,screen,,Enter your data. Plot the points. Find the pattern. Find the zero crossing. Answer the interpretation questions. Evaluate your method. Add one improvement. Link it to that method.,,CORRECT,
LAUNCH,SCI_L_W5L3_Osmosis_Data_Do.html,independent,,screen,,◆ The graph is part-prepared. Prompts guide you. 🧰 Scaffold Axes and scale are given. Use the gain or loss frame. Fade: remove the first prompt that no longer changes success.,,CORRECT,
LAUNCH,SCI_L_W5L3_Osmosis_Data_Do.html,independent,,screen,,▲ Plot it all. Estimate the crossing. Explain two points. 🧰 Scaffold Claim → graph evidence → osmosis explanation. Fade: remove the first prompt that no longer changes success.,,CORRECT,
LAUNCH,SCI_L_W5L3_Osmosis_Data_Do.html,independent,,screen,,★ Plot it. Interpret it. Evaluate the uncertainty. Justify one improvement. 🧰 Scaffold One value is an estimate. One was measured directly. Keep them apart. Fade: remove the first prompt that no longer changes success.,,CORRECT,
LAUNCH,SCI_L_W5L3_Osmosis_Data_Do.html,exit,Supported,screen,,What does 0% mass change mean?,,CORRECT,
LAUNCH,SCI_L_W5L3_Osmosis_Data_Do.html,exit,Standard,screen,,Why can potato lose mass in concentrated solution?,,CORRECT,
LAUNCH,SCI_L_W5L3_Osmosis_Data_Do.html,exit,Stretch,screen,,Give a specific improvement and what variation it reduces.,,CORRECT,
LAUNCH,SCI_L_W5L3_Osmosis_Data_Do.html,exit,,screen,,What does 0% mass change mean?,,CORRECT,
LAUNCH,SCI_L_W5L3_Osmosis_Data_Do.html,exit,,screen,,Why can potato lose mass in concentrated solution?,,CORRECT,
LAUNCH,SCI_L_W5L3_Osmosis_Data_Do.html,exit,,screen,,Give a specific improvement and what variation it reduces.,,CORRECT,
LAUNCH,SCI_L_W5L3_Osmosis_Data_Do.html,print,Supported,print,,◆ Part-prepared graph and guided prompts.,,CORRECT,
LAUNCH,SCI_L_W5L3_Osmosis_Data_Do.html,print,Standard,print,,"▲ Full plot, estimate crossing, explain two points.",,CORRECT,
LAUNCH,SCI_L_W5L3_Osmosis_Data_Do.html,print,Stretch,print,,"★ Plot/interpret, evaluate uncertainty and justify improvement.",,CORRECT,
LAUNCH,SCI_L_W5L3_Osmosis_Data_Do.html,print,,print,,Name: _______________________________ Date: ______________________,,CORRECT,
LAUNCH,SCI_L_W5L3_Osmosis_Data_Do.html,print,,print,,"Not here last lesson? Everything you need is in the box above — read it, then answer.",,CORRECT,
LAUNCH,SCI_L_W5L3_Osmosis_Data_Do.html,print,,print,,"Learning objective: I can graph and interpret osmosis data, estimate the no-net-change concentration and evaluate method.",,CORRECT,
LAUNCH,SCI_L_W5L3_Osmosis_Data_Do.html,print,,print,,"Retrieval: W5L2 concentration, % mass change and controls. A positive % change means mass was gained.",,CORRECT,
LAUNCH,SCI_L_W5L3_Osmosis_Data_Do.html,print,,print,,"R1 · Last lesson: Last lesson you ran the osmosis practical. Which variable did you change, and which did you keep the same?",,CORRECT,
LAUNCH,SCI_L_W5L3_Osmosis_Data_Do.html,print,,print,,R2 · Week 5 · lesson 1: Week 5: define osmosis using the words membrane and concentration.,,CORRECT,
LAUNCH,SCI_L_W5L3_Osmosis_Data_Do.html,print,,print,,R3 · Week 4: Week 4: define diffusion and name one factor affecting its rate.,,CORRECT,
LAUNCH,SCI_L_W5L3_Osmosis_Data_Do.html,print,,print,,"Lead-in · Into today: Somewhere between your concentrations, the potato neither gains nor loses mass. How would you find it?",,CORRECT,
LAUNCH,SCI_L_W5L3_Osmosis_Data_Do.html,print,,print,,◆ Part-prepared graph and guided prompts.,,CORRECT,
LAUNCH,SCI_L_W5L3_Osmosis_Data_Do.html,print,,print,,"▲ Full plot, estimate crossing, explain two points.",,CORRECT,
LAUNCH,SCI_L_W5L3_Osmosis_Data_Do.html,print,,print,,"★ Plot/interpret, evaluate uncertainty and justify improvement.",,CORRECT,
LAUNCH,SCI_L_W5L3_Osmosis_Data_Do.html,print,,print,,Graph interpretation + zero-crossing estimate + method improvement.,,CORRECT,
LAUNCH,SCI_L_W5L3_Osmosis_Data_Do.html,print,,print,,Supported: What does 0% mass change mean?,,CORRECT,
LAUNCH,SCI_L_W5L3_Osmosis_Data_Do.html,print,,print,,Standard: Why can potato lose mass in concentrated solution?,,CORRECT,
LAUNCH,SCI_L_W5L3_Osmosis_Data_Do.html,print,,print,,Stretch: Give a specific improvement and what variation it reduces.,,CORRECT,
LAUNCH,SCI_L_W5L3_Osmosis_Data_Do.html,print,,print,,Adult genuinely receives the response. No signature/initial is required.,,CORRECT,
LAUNCH,SCI_L_W5L3_Osmosis_Data_Do.html,print,,print,,"Closing the loop: this one ends on paper — your own hand, or your words scribed by an adult. Saying it aloud starts the loop; writing it is what closes it. Pass is always allowed.",,CORRECT,
LAUNCH,SCI_L_W5L3_Osmosis_Data_Do.html,print,,print,,"What I said, and what it changed:",,CORRECT,
LAUNCH,SCI_L_W5L3_Osmosis_Data_Do.html,print,,print,,"Pearson Edexcel GCSE (9–1) Biology 1BI0 (Foundation, grades 1–5); GCSE Combined Science 1SC0 F where appropriate; AQA UAS science units Records what was observed, and at which level of independence.",,CORRECT,
LAUNCH,SCI_L_W5L3_Osmosis_Data_Do.html,print,,print,,Observed in this lesson,,CORRECT,
LAUNCH,SCI_L_W5L3_Osmosis_Data_Do.html,print,,print,,☐ Read the cell concentration from the zero-crossing.,,OVER-PITCHED,ONE-LINE-REWORD: The witness statement asks the assessor to record that the pupil 'read the cell concentration' from the crossing point. 
LAUNCH,SCI_L_W5L3_Osmosis_Data_Do.html,print,,print,,☐ Calculated and plotted percentage change correctly.,,CORRECT,
LAUNCH,SCI_L_W5L3_Osmosis_Data_Do.html,print,,print,,"☐ Evaluated the method with a strength, a limitation and an improvement.",,AMBIGUOUS,ONE-LINE-REWORD: The witness line asks the assessor to tick a three-part evaluation including a STRENGTH. Nothing in the lesson asks for 
LAUNCH,SCI_L_W5L3_Osmosis_Data_Do.html,print,,print,,Assessor comment,,CORRECT,
LAUNCH,SCI_L_W5L3_Osmosis_Data_Do.html,print,,print,,Ring the tier the pupil actually worked at,,CORRECT,
LAUNCH,SCI_L_W5L3_Osmosis_Data_Do.html,print,,print,,Assessor name ______________ Role ____________ Signature ______________ Date ________,,CORRECT,
LAUNCH,SCI_L_W6L1_Active_Transport_Introduce.html,arrival,Supported,screen,,Point to the zero line on the graph.,,CORRECT,
LAUNCH,SCI_L_W6L1_Active_Transport_Introduce.html,arrival,Supported,screen,,Say which way water moves across a membrane.,,CORRECT,
LAUNCH,SCI_L_W6L1_Active_Transport_Introduce.html,arrival,Supported,screen,,Point to the side with more particles.,,CORRECT,
LAUNCH,SCI_L_W6L1_Active_Transport_Introduce.html,arrival,Supported,screen,,Look at the root hair. Point to the soil side.,,CORRECT,
LAUNCH,SCI_L_W6L1_Active_Transport_Introduce.html,arrival,Standard,screen,,Last lesson you analysed osmosis data. What did the zero-change point tell you?,,CORRECT,
LAUNCH,SCI_L_W6L1_Active_Transport_Introduce.html,arrival,Standard,screen,,"Week 5: define osmosis, and say what the membrane must be.",,CORRECT,
LAUNCH,SCI_L_W6L1_Active_Transport_Introduce.html,arrival,Standard,screen,,Week 4: which way is the net movement in diffusion?,,CORRECT,
LAUNCH,SCI_L_W6L1_Active_Transport_Introduce.html,arrival,Standard,screen,,A root takes in minerals even when the soil has fewer than the root does. How can that work?,,CORRECT,
LAUNCH,SCI_L_W6L1_Active_Transport_Introduce.html,arrival,Stretch,screen,,Last lesson: explain one weakness in the method and how you would reduce it.,,CORRECT,
LAUNCH,SCI_L_W6L1_Active_Transport_Introduce.html,arrival,Stretch,screen,,Week 5: explain why osmosis needs no energy from the cell.,,CORRECT,
LAUNCH,SCI_L_W6L1_Active_Transport_Introduce.html,arrival,Stretch,screen,,Week 4: explain what diffusion and osmosis have in common about direction.,,CORRECT,
LAUNCH,SCI_L_W6L1_Active_Transport_Introduce.html,arrival,Stretch,screen,,Moving something against its gradient cannot happen for free. Predict what the cell must supply.,,CORRECT,
LAUNCH,SCI_L_W6L1_Active_Transport_Introduce.html,arrival,,screen,,Point to the zero line on the graph.,,CORRECT,
LAUNCH,SCI_L_W6L1_Active_Transport_Introduce.html,arrival,,screen,,Say which way water moves across a membrane.,,CORRECT,
LAUNCH,SCI_L_W6L1_Active_Transport_Introduce.html,arrival,,screen,,Point to the side with more particles.,,CORRECT,
LAUNCH,SCI_L_W6L1_Active_Transport_Introduce.html,arrival,,screen,,Look at the root hair. Point to the soil side.,,CORRECT,
LAUNCH,SCI_L_W6L1_Active_Transport_Introduce.html,arrival,,screen,,Last lesson you analysed osmosis data. What did the zero-change point tell you?,,CORRECT,
LAUNCH,SCI_L_W6L1_Active_Transport_Introduce.html,arrival,,screen,,"Week 5: define osmosis, and say what the membrane must be.",,CORRECT,
LAUNCH,SCI_L_W6L1_Active_Transport_Introduce.html,arrival,,screen,,Week 4: which way is the net movement in diffusion?,,CORRECT,
LAUNCH,SCI_L_W6L1_Active_Transport_Introduce.html,arrival,,screen,,A root takes in minerals even when the soil has fewer than the root does. How can that work?,,CORRECT,
LAUNCH,SCI_L_W6L1_Active_Transport_Introduce.html,arrival,,screen,,Last lesson: explain one weakness in the method and how you would reduce it.,,CORRECT,
LAUNCH,SCI_L_W6L1_Active_Transport_Introduce.html,arrival,,screen,,Week 5: explain why osmosis needs no energy from the cell.,,CORRECT,
LAUNCH,SCI_L_W6L1_Active_Transport_Introduce.html,arrival,,screen,,Week 4: explain what diffusion and osmosis have in common about direction.,,CORRECT,
LAUNCH,SCI_L_W6L1_Active_Transport_Introduce.html,arrival,,screen,,Moving something against its gradient cannot happen for free. Predict what the cell must supply.,,CORRECT,
LAUNCH,SCI_L_W6L1_Active_Transport_Introduce.html,starter,,screen,,A root hair cell already contains more mineral ions than the soil but still takes more in. Which previous process cannot explain this?,,AMBIGUOUS,"FIXED gradient bridge + lab scope (927be7a) | ONE-LINE-REWORD: Singular ""process"" implies one answer, but both previously taught processes fail this scenario: diffusion cannot run aga"
LAUNCH,SCI_L_W6L1_Active_Transport_Introduce.html,independent,,screen,,Compare the three processes. Fill in the table. Then use the model. Take each biological example. Classify it. Look at the direction. Look at the substance. Then look at the energy.,,CORRECT,
LAUNCH,SCI_L_W6L1_Active_Transport_Introduce.html,independent,,screen,,◆ Fill in the comparison table. Use the word bank. The words are there. 🧰 Scaffold ↓ diffusion · ↓ osmosis(water) · ↑ active transport(energy). Fade: remove the first prompt that no longer changes success.,correct=[0] Active transport,CORRECT,
LAUNCH,SCI_L_W6L1_Active_Transport_Introduce.html,independent,,screen,,▲ Fill in the table. Do it alone. Then explain two examples. 🧰 Scaffold Direction? what moves? energy? Fade: remove the first prompt that no longer changes success.,,CORRECT,
LAUNCH,SCI_L_W6L1_Active_Transport_Introduce.html,independent,,screen,,★ Compare all three. Then find the link. Link mitochondria to energy demand. 🧰 Scaffold Add carrier proteins. But keep the Foundation core. Do not lose it. Fade: remove the first prompt that no longer changes success.,,CORRECT,
LAUNCH,SCI_L_W6L1_Active_Transport_Introduce.html,exit,Supported,screen,,With or against gradient?,,AMBIGUOUS,FIXED gradient bridge + lab scope (927be7a) | PROPOSED: The stem names no subject. On screen the slide context carries it; on the printed exit sheet the question stands alone o
LAUNCH,SCI_L_W6L1_Active_Transport_Introduce.html,exit,Standard,screen,,Why does active transport need energy?,correct=[0] Active transport,CORRECT,
LAUNCH,SCI_L_W6L1_Active_Transport_Introduce.html,exit,Stretch,screen,,Why can these cells contain many mitochondria?,,CORRECT,
LAUNCH,SCI_L_W6L1_Active_Transport_Introduce.html,exit,,screen,,With or against gradient?,,AMBIGUOUS,FIXED gradient bridge + lab scope (927be7a) | PROPOSED: The stem names no subject. On screen the slide context carries it; on the printed exit sheet the question stands alone o
LAUNCH,SCI_L_W6L1_Active_Transport_Introduce.html,exit,,screen,,Why does active transport need energy?,correct=[0] Active transport,CORRECT,
LAUNCH,SCI_L_W6L1_Active_Transport_Introduce.html,exit,,screen,,Why can these cells contain many mitochondria?,,CORRECT,
LAUNCH,SCI_L_W6L1_Active_Transport_Introduce.html,print,Supported,print,,◆ Fill comparison table from word bank.,,CORRECT,
LAUNCH,SCI_L_W6L1_Active_Transport_Introduce.html,print,Standard,print,,▲ Complete table unaided and explain two examples.,,CORRECT,
LAUNCH,SCI_L_W6L1_Active_Transport_Introduce.html,print,Stretch,print,,★ Compare all three and link mitochondria to energy demand.,,CORRECT,
LAUNCH,SCI_L_W6L1_Active_Transport_Introduce.html,print,,print,,Name: _______________________________ Date: ______________________,,CORRECT,
LAUNCH,SCI_L_W6L1_Active_Transport_Introduce.html,print,,print,,"Not here last lesson? Everything you need is in the box above — read it, then answer.",,CORRECT,
LAUNCH,SCI_L_W6L1_Active_Transport_Introduce.html,print,,print,,Learning objective: I can explain active transport as movement against a concentration gradient using energy from respiration.,correct=[0] Active transport,CORRECT,
LAUNCH,SCI_L_W6L1_Active_Transport_Introduce.html,print,,print,,"Retrieval: W4–5 diffusion/osmosis down gradients without cell energy. Osmosis moves water only, through a partially permeable membrane.",,CORRECT,
LAUNCH,SCI_L_W6L1_Active_Transport_Introduce.html,print,,print,,R1 · Last lesson: Last lesson you analysed osmosis data. What did the zero-change point tell you?,,CORRECT,
LAUNCH,SCI_L_W6L1_Active_Transport_Introduce.html,print,,print,,"R2 · Week 5: Week 5: define osmosis, and say what the membrane must be.",,CORRECT,
LAUNCH,SCI_L_W6L1_Active_Transport_Introduce.html,print,,print,,R3 · Week 4: Week 4: which way is the net movement in diffusion?,,CORRECT,
LAUNCH,SCI_L_W6L1_Active_Transport_Introduce.html,print,,print,,Lead-in · Into today: A root takes in minerals even when the soil has fewer than the root does. How can that work?,,CORRECT,
LAUNCH,SCI_L_W6L1_Active_Transport_Introduce.html,print,,print,,◆ Fill comparison table from word bank.,,CORRECT,
LAUNCH,SCI_L_W6L1_Active_Transport_Introduce.html,print,,print,,▲ Complete table unaided and explain two examples.,,CORRECT,
LAUNCH,SCI_L_W6L1_Active_Transport_Introduce.html,print,,print,,★ Compare all three and link mitochondria to energy demand.,,CORRECT,
LAUNCH,SCI_L_W6L1_Active_Transport_Introduce.html,print,,print,,Comparison table + classified examples + one causal explanation.,,CORRECT,
LAUNCH,SCI_L_W6L1_Active_Transport_Introduce.html,print,,print,,Supported: With or against gradient?,,AMBIGUOUS,FIXED gradient bridge + lab scope (927be7a) | PROPOSED: The stem names no subject. On screen the slide context carries it; on the printed exit sheet the question stands alone o
LAUNCH,SCI_L_W6L1_Active_Transport_Introduce.html,print,,print,,Standard: Why does active transport need energy?,correct=[0] Active transport,CORRECT,
LAUNCH,SCI_L_W6L1_Active_Transport_Introduce.html,print,,print,,Stretch: Why can these cells contain many mitochondria?,,CORRECT,
LAUNCH,SCI_L_W6L1_Active_Transport_Introduce.html,print,,print,,Adult genuinely receives the response. No signature/initial is required.,,CORRECT,
LAUNCH,SCI_L_W6L1_Active_Transport_Introduce.html,print,,print,,"Closing the loop: this one ends on paper — your own hand, or your words scribed by an adult. Saying it aloud starts the loop; writing it is what closes it. Pass is always allowed.",,CORRECT,
LAUNCH,SCI_L_W6L1_Active_Transport_Introduce.html,print,,print,,"What I said, and what it changed:",,CORRECT,
LAUNCH,SCI_L_W6L1_Active_Transport_Introduce.html,print,,print,,"Pearson Edexcel GCSE (9–1) Biology 1BI0 (Foundation, grades 1–5); GCSE Combined Science 1SC0 F where appropriate; AQA UAS science units Records what was observed, and at which level of independence.",,CORRECT,
LAUNCH,SCI_L_W6L1_Active_Transport_Introduce.html,print,,print,,Observed in this lesson,,CORRECT,
LAUNCH,SCI_L_W6L1_Active_Transport_Introduce.html,print,,print,,☐ Stated that active transport works against the concentration gradient.,correct=[0] Active transport,CORRECT,
LAUNCH,SCI_L_W6L1_Active_Transport_Introduce.html,print,,print,,☐ Linked the energy requirement to respiration.,,CORRECT,
LAUNCH,SCI_L_W6L1_Active_Transport_Introduce.html,print,,print,,"☐ Compared diffusion, osmosis and active transport correctly.",correct=[0] Active transport,CORRECT,
LAUNCH,SCI_L_W6L1_Active_Transport_Introduce.html,print,,print,,Assessor comment,,CORRECT,
LAUNCH,SCI_L_W6L1_Active_Transport_Introduce.html,print,,print,,Ring the tier the pupil actually worked at,,CORRECT,
LAUNCH,SCI_L_W6L1_Active_Transport_Introduce.html,print,,print,,Assessor name ______________ Role ____________ Signature ______________ Date ________,,CORRECT,
LAUNCH,SCI_L_W6L2_Root_Hairs_And_Gut_Explore.html,arrival,Supported,screen,,Point to the word energy on the card.,,CORRECT,
LAUNCH,SCI_L_W6L2_Root_Hairs_And_Gut_Explore.html,arrival,Supported,screen,,Say which way water moves in osmosis.,,CORRECT,
LAUNCH,SCI_L_W6L2_Root_Hairs_And_Gut_Explore.html,arrival,Supported,screen,,Point to the air sac in the lung diagram.,,CORRECT,
LAUNCH,SCI_L_W6L2_Root_Hairs_And_Gut_Explore.html,arrival,Supported,screen,,Look at the root hair cell. Point to its long thin shape.,,CORRECT,
LAUNCH,SCI_L_W6L2_Root_Hairs_And_Gut_Explore.html,arrival,Standard,screen,,Last lesson you met active transport. What makes it different from diffusion?,,CORRECT,
LAUNCH,SCI_L_W6L2_Root_Hairs_And_Gut_Explore.html,arrival,Standard,screen,,Week 5: define osmosis using the word membrane.,,CORRECT,
LAUNCH,SCI_L_W6L2_Root_Hairs_And_Gut_Explore.html,arrival,Standard,screen,,Week 4: name one adaptation that speeds up diffusion.,,CORRECT,
LAUNCH,SCI_L_W6L2_Root_Hairs_And_Gut_Explore.html,arrival,Standard,screen,,A root hair cell is long and thin. How does that shape help it take in minerals?,,CORRECT,
LAUNCH,SCI_L_W6L2_Root_Hairs_And_Gut_Explore.html,arrival,Stretch,screen,,Last lesson: explain why active transport stops if respiration stops.,,CORRECT,
LAUNCH,SCI_L_W6L2_Root_Hairs_And_Gut_Explore.html,arrival,Stretch,screen,,Week 5: explain why osmosis and active transport move things for different reasons.,,CORRECT,
LAUNCH,SCI_L_W6L2_Root_Hairs_And_Gut_Explore.html,arrival,Stretch,screen,,Week 4: explain how a large surface area helps any exchange process.,,CORRECT,
LAUNCH,SCI_L_W6L2_Root_Hairs_And_Gut_Explore.html,arrival,Stretch,screen,,"Predict what an experiment would show if you deprived root cells of oxygen, and say why.",,CORRECT,
LAUNCH,SCI_L_W6L2_Root_Hairs_And_Gut_Explore.html,arrival,,screen,,Point to the word energy on the card.,,CORRECT,
LAUNCH,SCI_L_W6L2_Root_Hairs_And_Gut_Explore.html,arrival,,screen,,Say which way water moves in osmosis.,,CORRECT,
LAUNCH,SCI_L_W6L2_Root_Hairs_And_Gut_Explore.html,arrival,,screen,,Point to the air sac in the lung diagram.,,CORRECT,
LAUNCH,SCI_L_W6L2_Root_Hairs_And_Gut_Explore.html,arrival,,screen,,Look at the root hair cell. Point to its long thin shape.,,CORRECT,
LAUNCH,SCI_L_W6L2_Root_Hairs_And_Gut_Explore.html,arrival,,screen,,Last lesson you met active transport. What makes it different from diffusion?,,CORRECT,
LAUNCH,SCI_L_W6L2_Root_Hairs_And_Gut_Explore.html,arrival,,screen,,Week 5: define osmosis using the word membrane.,,CORRECT,
LAUNCH,SCI_L_W6L2_Root_Hairs_And_Gut_Explore.html,arrival,,screen,,Week 4: name one adaptation that speeds up diffusion.,,CORRECT,
LAUNCH,SCI_L_W6L2_Root_Hairs_And_Gut_Explore.html,arrival,,screen,,A root hair cell is long and thin. How does that shape help it take in minerals?,,CORRECT,
LAUNCH,SCI_L_W6L2_Root_Hairs_And_Gut_Explore.html,arrival,,screen,,Last lesson: explain why active transport stops if respiration stops.,,CORRECT,
LAUNCH,SCI_L_W6L2_Root_Hairs_And_Gut_Explore.html,arrival,,screen,,Week 5: explain why osmosis and active transport move things for different reasons.,,CORRECT,
LAUNCH,SCI_L_W6L2_Root_Hairs_And_Gut_Explore.html,arrival,,screen,,Week 4: explain how a large surface area helps any exchange process.,,CORRECT,
LAUNCH,SCI_L_W6L2_Root_Hairs_And_Gut_Explore.html,arrival,,screen,,"Predict what an experiment would show if you deprived root cells of oxygen, and say why.",,CORRECT,
LAUNCH,SCI_L_W6L2_Root_Hairs_And_Gut_Explore.html,starter,,screen,,A graph shows mineral uptake falling when oxygen around roots falls. Oxygen is not the mineral. Why should it affect uptake?,,CORRECT,
LAUNCH,SCI_L_W6L2_Root_Hairs_And_Gut_Explore.html,independent,,screen,,Label the root hair cell. Then the gut cell. Read the graph. It shows oxygen. It shows uptake. Write one explanation. Use the graph as evidence.,,CORRECT,
LAUNCH,SCI_L_W6L2_Root_Hairs_And_Gut_Explore.html,independent,,screen,,"◆ Label the cell. Mark the mitochondria. Use the graph sentence frame. 🧰 Scaffold As oxygen ___, uptake ___. This is because ___. Fade: remove the first prompt that no longer changes success.",,CORRECT,
LAUNCH,SCI_L_W6L2_Root_Hairs_And_Gut_Explore.html,independent,,screen,,▲ Explain the root hair cell. Then the gut. Then the graph. 🧰 Scaffold Direction → energy → adaptation. Fade: remove the first prompt that no longer changes success.,,CORRECT,
LAUNCH,SCI_L_W6L2_Root_Hairs_And_Gut_Explore.html,independent,,screen,,★ Evaluate the graph. Is oxygen the only limiting factor? Say why. 🧰 Scaffold Three parts. Describe. Explain. Evaluate. Fade: remove the first prompt that no longer changes success.,,CORRECT,
LAUNCH,SCI_L_W6L2_Root_Hairs_And_Gut_Explore.html,exit,Supported,screen,,Which organelle links to respiration?,,CORRECT,
LAUNCH,SCI_L_W6L2_Root_Hairs_And_Gut_Explore.html,exit,Standard,screen,,Why use active transport for mineral ions?,,CORRECT,
LAUNCH,SCI_L_W6L2_Root_Hairs_And_Gut_Explore.html,exit,Stretch,screen,,Explain graph pattern and one limitation.,,CORRECT,
LAUNCH,SCI_L_W6L2_Root_Hairs_And_Gut_Explore.html,exit,,screen,,Which organelle links to respiration?,,CORRECT,
LAUNCH,SCI_L_W6L2_Root_Hairs_And_Gut_Explore.html,exit,,screen,,Why use active transport for mineral ions?,,CORRECT,
LAUNCH,SCI_L_W6L2_Root_Hairs_And_Gut_Explore.html,exit,,screen,,Explain graph pattern and one limitation.,,CORRECT,
LAUNCH,SCI_L_W6L2_Root_Hairs_And_Gut_Explore.html,print,Supported,print,,◆ Label cell/mitochondria + graph sentence frame.,,CORRECT,
LAUNCH,SCI_L_W6L2_Root_Hairs_And_Gut_Explore.html,print,Standard,print,,▲ Explain both applications and graph.,,CORRECT,
LAUNCH,SCI_L_W6L2_Root_Hairs_And_Gut_Explore.html,print,Stretch,print,,★ Evaluate whether graph alone proves oxygen is the only limiting factor.,,CORRECT,
LAUNCH,SCI_L_W6L2_Root_Hairs_And_Gut_Explore.html,print,,print,,Name: _______________________________ Date: ______________________,,CORRECT,
LAUNCH,SCI_L_W6L2_Root_Hairs_And_Gut_Explore.html,print,,print,,"Not here last lesson? Everything you need is in the box above — read it, then answer.",,CORRECT,
LAUNCH,SCI_L_W6L2_Root_Hairs_And_Gut_Explore.html,print,,print,,Learning objective: I can apply active transport to root hair and gut cells and interpret evidence linking uptake to respiration.,,CORRECT,
LAUNCH,SCI_L_W6L2_Root_Hairs_And_Gut_Explore.html,print,,print,,Retrieval: W6L1 against-gradient movement and energy.,,CORRECT,
LAUNCH,SCI_L_W6L2_Root_Hairs_And_Gut_Explore.html,print,,print,,R1 · Last lesson: Last lesson you met active transport. What makes it different from diffusion?,,CORRECT,
LAUNCH,SCI_L_W6L2_Root_Hairs_And_Gut_Explore.html,print,,print,,R2 · Week 5: Week 5: define osmosis using the word membrane.,,CORRECT,
LAUNCH,SCI_L_W6L2_Root_Hairs_And_Gut_Explore.html,print,,print,,R3 · Week 4: Week 4: name one adaptation that speeds up diffusion.,,CORRECT,
LAUNCH,SCI_L_W6L2_Root_Hairs_And_Gut_Explore.html,print,,print,,Lead-in · Into today: A root hair cell is long and thin. How does that shape help it take in minerals?,,CORRECT,
LAUNCH,SCI_L_W6L2_Root_Hairs_And_Gut_Explore.html,print,,print,,◆ Label cell/mitochondria + graph sentence frame.,,CORRECT,
LAUNCH,SCI_L_W6L2_Root_Hairs_And_Gut_Explore.html,print,,print,,▲ Explain both applications and graph.,,CORRECT,
LAUNCH,SCI_L_W6L2_Root_Hairs_And_Gut_Explore.html,print,,print,,★ Evaluate whether graph alone proves oxygen is the only limiting factor.,,CORRECT,
LAUNCH,SCI_L_W6L2_Root_Hairs_And_Gut_Explore.html,print,,print,,Annotated cell + graph interpretation + causal explanation.,,CORRECT,
LAUNCH,SCI_L_W6L2_Root_Hairs_And_Gut_Explore.html,print,,print,,Supported: Which organelle links to respiration?,,CORRECT,
LAUNCH,SCI_L_W6L2_Root_Hairs_And_Gut_Explore.html,print,,print,,Standard: Why use active transport for mineral ions?,,CORRECT,
LAUNCH,SCI_L_W6L2_Root_Hairs_And_Gut_Explore.html,print,,print,,Stretch: Explain graph pattern and one limitation.,,CORRECT,
